Time,Temperature(℃),Feels Like(℃),Dew Point(℃),Humidity(%),Solar(W/m²),UVI,Rain Rate(in/hr),Daily(in),Event(in),Hourly(in),Weekly(in),Monthly(in),Wind Speed(mph),Wind Gust(mph),Wind Direction(º),Relative(inHg),Absolute(inHg),Weather Condition,temp,dwpt,rhum,prcp,wdir,wspd
88,33.3,41,25,56,574,5,0,0,0,0,0,3.87,1,2.2,61,28.57,29.24,16,32,24.3,64,0,240,9.4
88,34.2,42.5,25.2,56,799.8,7,0,0,0,0,0,3.87,1,2.2,51,28.56,29.23,16,32.4,23.4,59,0,200,9.4
88,35.4,44.2,25.3,52,967.8,9,0,0,0,0,0,3.87,0.6,3.4,90,28.56,29.23,2,30.2,23.6,68,0.1,260,7.6
88,32,40.5,25.9,67,511.9,4,0,0,0,0,0,3.87,0.2,2.2,46,28.62,29.29,16,28.2,23.6,76,0,240,3.6
88,30.9,37.8,25.2,66,524.7,5,0,0.61,0.61,0,0.61,4.48,0.4,2.2,104,28.64,29.31,8,31.1,24.2,67,0,297,9
88,31.2,38.7,25.5,66,403.7,3,0,0,0,0,0.61,4.48,0.5,2.2,302,28.58,29.25,2,28.8,25.2,81,0.7,0,0
88,29.9,37.4,26.1,73,448.3,4,0,0.47,1.91,0,2.52,6.39,0.2,2.2,111,28.53,29.2,16,25.3,24.9,74,0.3,250,7.6
88,26.4,26.8,24.9,83,244.1,2,0,2.12,4.03,0,2.12,8.51,0,1.1,86,28.49,29.16,16,29.7,24.3,73,0,0,0
88,32.5,41.7,26.2,64,638.2,6,0,0,0,0,2.12,8.51,0.5,3.4,248,28.5,29.17,2,31.6,23.4,62,0,0,0
88,34.1,43,25.6,59,879.6,8,0,0.19,0.63,0,2.75,9.14,0.8,3.4,204,28.5,29.17,16,29.3,24.2,74,1.7,350,3.6
88,30.5,37.6,25.5,70,402.6,3,0,0.75,1.7,0,3.82,10.21,0.6,2.2,219,28.47,29.14,2,30.7,24.6,70,0,320,9.4
88,32.4,41.8,26.4,68,673.3,6,0,0,0,0,3.82,10.21,0.7,2.2,325,28.44,29.11,16,25.5,23.6,80,0.3,310,1.8
88,25.9,25.9,24.5,82,183.7,1,0.07,0.33,0.72,0,4.54,10.93,0.3,2.2,355,28.45,29.12,1,28.7,24.1,76,0,0,0
88,30.8,38.6,25.9,72,762.8,7,0,0.1,1.36,0,5.18,11.57,0.7,4.5,115,28.53,29.2,8,29.7,24.6,74,0,0,0
88,32.3,41.6,26.3,68,853.3,8,0,0,2.89,0,0,13.1,0.3,2.2,90,28.53,29.2,9,28.1,23.7,77,0.3,230,7.6
88,29,34.5,24.9,74,379.7,3,0,0.02,3.22,0,0.33,13.43,0.4,2.2,88,28.64,29.31,2,28.5,24.3,78,0.4,0,0
88,30.9,38.1,25.3,70,740.4,7,0,0,0,0,0.33,13.43,0.6,3.4,157,28.69,29.36,16,26.2,23.7,86,0.2,0,0
88,28.6,33.1,24.3,71,305.3,2,0,0.03,0.75,0,1.08,14.18,0.6,2.2,253,28.75,29.42,8,30.6,22.8,63,0,0,0
88,33.9,41.2,24.5,57,816.2,7,0,0,0,0,1.08,14.18,0.9,3.4,180,28.71,29.38,2,33,24.2,60,0,0,0
88,35.4,45.5,26,58,892.4,8,0,0,0,0,1.08,14.18,0.6,2.2,241,28.69,29.36,16,31.3,25.6,72,0.4,0,0
88,36.1,46.5,26.1,55,964.5,9,0,0,0,0,1.08,14.18,0.4,2.2,112,28.67,29.34,8,33.4,24.3,59,0.1,220,3.6
88,35.9,47.3,26.6,56,880,8,0,0,0,0,0,14.18,0.4,2.2,111,28.64,29.31,0,31.7,25.6,70,0.2,240,5.4
88,33.7,44.9,27,64,488.4,4,0,0,0,0,0,14.18,0.7,2.2,88,28.58,29.25,0,30.1,24.5,72,0.1,0,0
88,32.7,41.8,26.1,62,849.6,8,0,0,0.57,0,0.57,0,0.2,2.2,125,28.6,29.27,8,30.5,24.4,70,0.1,150,7.6
88,31.9,39.9,25.6,60,876.8,8,0,0.02,0,0,0.59,0.02,1.7,5.8,144,28.69,29.36,9,29.7,21.1,60,0.4,50,9.4
88,31.6,35.9,22.7,52,769,7,0,0,0,0,0.59,0.02,1.5,4.5,140,28.76,29.43,16,29.7,19.7,55,0,40,5.4
88,32,34.8,21,48,758.6,7,0,0,0,0,0.59,0.02,1,3.4,160,28.78,29.45,0,30.2,15.9,42,0,30,11.2
88,31.9,32.9,18.2,42,763,7,0,0,0,0,0.59,0.02,1.8,4.5,164,28.73,29.4,0,30.8,17.8,46,0,50,5.4
88,32.4,34.9,20.4,46,868.2,8,0,0,0,0,0,0.02,1.4,4.5,156,28.75,29.42,7,31.7,20,50,0,40,7.6
88,33.7,37.6,21.8,47,736.8,7,0,0,0,0,0,0.02,1.7,5.8,180,28.77,29.44,16,31.3,21.2,55,0,40,9.4
88,31.6,36.3,23,53,605.1,5,0,0,0,0,0,0.02,1.8,5.8,198,28.75,29.42,16,31.6,21.2,54,0,100,7.6
88,33.2,38.2,22.9,51,699.6,6,0,0,0,0,0,0.02,1.3,4.5,175,28.72,29.39,0,30.5,19.8,53,0,0,0
88,32.1,34.7,20.5,47,706.1,6,0,0,0,0,0,0.02,1.4,3.4,152,28.71,29.38,1,30.8,21,56,0,30,1.8
88,33.2,37.5,22.2,48,724.1,7,0,0,0,0,0,0.02,1.2,4.5,145,28.73,29.4,3,32.2,22.6,57,0,80,9.4
88,33,38.7,23.5,52,725.4,7,0,0,0,0,0,0.03,1.5,3.4,167,28.6,29.4,12,30.7,22.6,62,0.2,0,0
88,34.2,38.8,22.2,47,736.9,7,0,0,0,0,0,0.03,1.5,4.5,180,28.57,29.37,0,31.7,21.3,54,0,0,0
88,34.5,40.3,23.3,49,739.5,7,0,0,0,0,0,0.03,1.6,4.5,173,28.57,29.37,16,31.8,21.3,54,0,60,7.6
88,30,36.1,24.9,68,435.4,4,0,0,0,0,0.02,0.05,0.7,3.4,149,28.74,29.39,16,32.4,23.1,58,0,130,7.6
88,32.4,39.4,24.7,59,741,7,0,0.72,0.83,0,0.72,0.88,1.4,4.5,149,28.77,29.42,8,31.3,22.6,60,0,70,9.4
88,32.9,39.6,24.4,56,738.1,7,0,0,0,0,0.72,0.88,1.4,5.8,154,28.75,29.4,0,32.2,23.7,61,0.1,0,0
88,33.3,39.4,23.8,53,963.2,9,0,0,0,0,0.72,0.88,1.9,5.8,190,28.73,29.38,7,28.5,23.6,75,0.3,90,5.4
88,32.1,36.5,22.7,55,823.3,8,0,0,0,0,0.73,0.89,1.6,4.5,153,28.75,29.4,3,30.8,23.2,64,0,100,14.8
88,31.2,34.7,21.9,52,685.6,6,0,0,0,0,0.75,0.91,1.5,4.5,170,28.71,29.36,8,31.6,22.9,60,0,120,9.4
88,32.8,37.7,22.9,51,711.4,6,0,0,0,0,0.75,0.91,0.9,3.4,194,28.66,29.31,16,32.2,22,55,0,70,14.8
88,32.8,36.3,21.5,49,667.2,6,0,0,0,0,0.75,0.91,0.6,3.4,167,28.58,29.24,7,30.8,21.3,57,0,90,5.4
88,27.6,30.8,23.3,66,175,1,0,0,0,0,0,0.91,0.8,3.4,141,28.57,29.22,3,29.2,19.8,57,0,70,9.4
88,31.4,34.6,21.4,55,937,9,0,0,0.04,0,0.04,0.95,1.2,3.4,182,28.57,29.23,16,30.2,20.7,57,0,10,5.4
88,33.4,37,21.5,46,753.8,7,0,0,0,0,0.04,0.95,1.5,4.5,179,28.64,29.29,16,29.6,22.6,66,0,0,0
88,33.5,37.6,22,48,866.4,8,0,0,0,0,0.04,0.95,0.9,3.4,163,28.72,29.38,0,28.5,23.4,74,0,0,0
88,33.6,39.3,23.4,53,769.9,7,0,0,0,0,0.04,0.95,0.3,2.2,147,28.69,29.34,14,29.6,20.7,59,0,360,9.4
88,34.7,41.4,23.9,52,705.4,6,0,0,0,0,0.04,0,0.9,3.4,165,28.71,29.36,0,30.7,19.7,52,0,360,5.4
88,31.3,33.1,19.6,46,652,6,0,0,0,0,0.04,0,1.5,5.8,151,28.79,29.44,0,30,20.6,57,0,0,0
88,30.8,31.7,18.2,44,641.8,6,0,0,0,0,0,0,2,5.8,175,28.8,29.46,3,30.7,22,60,0,0,0
88,31.2,33.9,20.9,51,794.8,7,0,0,0,0,0,0,2,6.9,173,28.78,29.44,0,31.5,23.1,61,0,50,3.6
88,30.1,33.4,22,59,818.8,7,0,0,0,0,0,0,1.6,4.5,192,28.82,29.47,0,30,18.1,49,0,100,9.4
88,30.6,33.3,21,53,858,8,0,0,0,0,0.03,0.03,1.6,5.8,181,28.83,29.49,14,28.8,17.3,50,0,80,9.4
88,33.4,37.6,22.1,49,647.3,6,0,0,0,0,0,0.03,1.5,4.5,165,28.7,29.35,8,29.5,20.1,57,0,0,0
88,34.4,40.6,23.6,49,707.2,6,0,0,0,0,0,0.03,0.9,3.4,177,28.7,29.35,0,28.3,20.8,64,0,50,1.8
88,36.2,44.8,24.9,52,747.8,7,0,0,0,0,0,0.03,0.5,2.2,148,28.68,29.33,0,28.5,19.7,59,0,70,7.6
88,37.1,46.7,25.4,50,681.5,6,0,0,0,0,0,0.03,0.4,2.2,133,28.68,29.34,14,28.7,19.1,56,0,70,9.4
88,33.4,36.2,20.5,47,610.2,5,0,0,0,0,0,0.03,1.3,2.2,158,28.72,29.38,16,29.6,18.4,51,0,70,5.4
88,32.4,35.3,20.9,51,656.8,6,0,0,0,0,0,0.03,2.8,5.8,157,28.78,29.43,8,28.3,15.2,45,0,70,9.4
88,31.3,34.3,21.2,55,696.9,6,0,0,0,0,0,0.03,2.7,5.8,166,28.8,29.45,0,30.7,15.2,39,0,70,5.4
88,31.5,33.5,19.9,50,611.1,5,0,0,0,0,0,0.03,3.5,10.3,265,28.81,29.46,16,30.7,17.8,46,0,40,5.4
88,30.7,32.1,18.9,49,624.5,6,0,0,0,0,0,0.03,1.6,3.4,152,28.79,29.44,2,31.2,18.6,47,0,360,9.4
88,30.5,31.8,18.9,50,610.3,5,0,0,0,0,0,0.03,1.8,4.5,155,28.8,29.45,8,31,20,52,0,100,7.6
88,30.7,32.3,19.4,51,621.3,6,0,0,0,0,0,0.03,1.7,5.8,155,28.81,29.47,12,32.4,21,51,0,60,7.6
88,31.7,34.3,20.7,52,606.5,5,0,0,0,0,0,0.03,1.9,4.5,234,28.8,29.45,11,32,22.4,57,0,0,0
88,29.9,32.4,20.9,59,534.7,5,0,0,0,0,0,0.03,2.2,5.8,159,28.77,29.43,0,32.7,23.1,57,0,0,0
88,33.1,37,21.8,52,632.3,6,0,0,0,0,0,0.03,2.7,5.8,148,28.76,29.41,0,31.7,19.7,49,0,100,11.2
88,31.7,33.3,19.3,48,614.9,5,0,0,0,0,0,0.03,2.7,5.8,153,28.81,29.47,13,29.8,19.5,54,0.1,66,21.2
88,28.8,29.3,17.1,49,594,5,0,0,0,0,0,0.03,3,5.8,199,28.9,29.55,13,29.7,20.6,58,0,53,19.8
88,26.6,26.8,14.6,48,600.5,5,0,0,0,0,0,0.03,2.6,3.4,167,28.89,29.55,13,30.1,17.9,48,0,66,19.8
88,27.7,28.1,16.2,49,574.8,5,0,0,0,0,0,0.03,1.1,3.4,144,28.82,29.47,8,28.2,18,54,0,43,15.5
88,29.8,30.3,17.3,47,589.4,5,0,0,0,0,0,0,1.2,2.2,172,28.76,29.41,12,28.6,18.1,53,0,0,0
88,31.8,33.3,19.1,47,586.2,5,0,0,0,0,0,0,1.2,4.5,140,28.72,29.37,8,29.8,18.6,51,0,70,7.6
88,31.8,33.9,19.9,49,584.6,5,0,0,0,0,0,0,1.1,3.4,169,28.74,29.39,13,29.6,18.4,51,0,40,7.6
88,31.1,33,19.7,51,579.5,5,0,0,0,0,0,0,1,2.2,164,28.75,29.41,13,29.7,19.7,55,0,40,5.4
88,31,32,18.1,46,564.9,5,0,0,0,0,0,0,2.1,4.5,179,28.76,29.41,13,31.5,20.8,53,0,60,9.4
88,31.4,33.6,20.2,51,578.2,5,0,0,0,0,0,0,1.7,3.4,152,28.76,29.41,8,30.2,18.6,50,0,80,11.2
88,31.4,33.9,20.6,53,583.7,5,0,0,0,0,0,0,1.6,3.4,221,28.76,29.42,16,27.6,15.9,49,0,40,9.4
88,30.3,32.1,19.6,53,575.5,5,0,0,0,0,0,0,2.6,5.8,176,28.82,29.47,16,25.5,13,46,0,40,7.6
88,28.8,29.7,18.1,52,577.4,5,0,0,0,0,0,0,1.1,3.4,140,28.81,29.46,16,26.1,14.9,50,0,120,11.2
88,30,31.9,19.9,55,565.6,5,0,0,0,0,0,0,1,3.4,213,28.75,29.4,12,26.3,15.7,52,0,63,11.9
88,30.6,33.1,20.9,56,394.9,3,0,0,0,0,0,0,1.3,4.5,194,28.73,29.38,16,29.6,17.1,47,0,350,5.4
88,29.8,31.7,19.9,55,303.7,2,0,0,0,0,0,0,1.8,4.5,185,28.74,29.39,9,30,18.4,50,0,50,9.4
88,27.9,28.9,18.3,56,290.7,2,0,0,0,0,0,0,1,3.4,159,28.78,29.43,16,29.6,18.4,51,0,80,9.4
88,26.2,26.2,16.4,55,349.3,3,0,0,0,0,0,0,1.4,3.4,180,28.88,29.54,12,30,17.1,46,0,50,9.4
