Time,Temperature(℃),Feels Like(℃),Dew Point(℃),Humidity(%),Solar(W/m²),UVI,Rain Rate(in/hr),Daily(in),Event(in),Hourly(in),Weekly(in),Monthly(in),Wind Speed(mph),Wind Gust(mph),Wind Direction(º),Relative(inHg),Absolute(inHg),Weather Condition,temp,dwpt,rhum,prcp,wdir,wspd
88,25.9,25.9,23,72,33.4,0,0,0,0,0,0,3.87,0,1.1,64,28.52,29.19,16,25.7,23.7,89,0,200,3.6
88,26.3,26.3,24.1,76,36.2,0,0,0,0,0,0,3.87,0.1,2.2,82,28.53,29.2,8,26.7,23.8,84,0,0,0
88,26.8,30,24.7,76,23.8,0,0,0,0,0,0,3.87,0,1.1,112,28.52,29.19,2,26.5,23.8,92,0,0,0
88,26.9,30.5,25.2,77,4.1,0,0,0,0,0,0,3.87,0,1.1,150,28.6,29.27,9,24.4,24.1,98,0,252,3.2
88,24.5,24.5,23.8,80,11,0,0,0.61,0.61,0,0.61,4.48,0,0,194,28.61,29.28,16,25,23.4,91,0,229,9
88,25.9,25.9,24.3,80,17.5,0,0,0,0,0,0.61,4.48,0.1,1.1,83,28.56,29.23,16,24.3,24.3,96,5,0,0
88,24.5,24.5,24.2,83,18.3,0,0,0.45,1.89,0,2.5,6.37,0,0,218,28.5,29.17,16,25,23.6,93,0,250,7.6
88,25.2,25.2,24.7,85,1.1,0,0.19,1.44,3.35,0.06,1.44,7.83,0,1.1,115,28.47,29.14,16,25,23.8,98,0,0,0
88,25.4,25.4,24.7,84,38.2,0,0,0,4.03,0,2.12,8.51,0,1.1,136,28.47,29.14,16,25.1,23.3,97,0,0,0
88,24.9,24.9,24.5,85,40,0,0,0.19,0.63,0,2.75,9.14,0,0,168,28.49,29.16,16,24.7,23.6,99,0,0,0
88,24.7,24.7,24.4,83,12.9,0,0,0.73,1.68,0,3.8,10.19,0,0,164,28.45,29.12,12,25.2,22.6,94,0,0,0
88,25.4,25.4,24.3,83,26.2,0,0,0,0,0,3.82,10.21,0.1,1.1,17,28.42,29.09,2,23.2,24.4,96,2,330,13
88,23.5,23.5,22.7,80,6.9,0,0.12,0.15,0.54,0.03,4.36,10.75,0.4,3.4,267,28.41,29.08,8,23.7,22.8,96,0,0,0
88,23.9,23.9,23.6,86,21.1,0,0,0.1,1.36,0,5.18,11.57,0,0,56,28.48,29.15,8,25.3,23.4,98,0,0,0
88,24.9,24.9,24.6,84,20.8,0,0,0,2.89,0,0,13.1,0,0,117,28.51,29.18,8,24.3,23.8,96,0,0,0
88,24.6,24.6,24,84,28.4,0,0,0.02,3.22,0,0.33,13.43,0,1.1,89,28.59,29.26,8,24.7,23.2,99,0,0,0
88,24.9,24.9,24.1,83,10.1,0,0,0,0,0,0.33,13.43,0,0,164,28.67,29.34,16,23.2,23.2,98,0.3,0,0
88,23.8,23.8,23.3,84,10.2,0,0,0.02,0.74,0,1.07,14.17,0,0,153,28.72,29.39,9,24.8,23,99,0,0,0
88,24.8,24.8,24.6,85,41.5,0,0,0,0,0,1.08,14.18,0,0,166,28.7,29.37,8,26,23.8,100,0,0,0
88,25.5,25.5,25.2,83,28.4,0,0,0,0,0,1.08,14.18,0,0,158,28.67,29.34,16,25.2,23.9,98,0,0,0
88,25,25,24.5,81,24.7,0,0,0,0,0,1.08,14.18,0,0,116,28.66,29.33,2,26.8,23.2,89,0,0,0
88,26.8,30.6,25.6,80,28.7,0,0,0,0,0,0,14.18,0,0,146,28.63,29.3,12,26.8,24.5,97,0,200,3.6
88,27.2,31.3,25.4,78,20.3,0,0,0,0,0,0,14.18,0.1,1.1,110,28.58,29.25,11,25.2,23.5,99,0,0,0
88,25.1,25.1,24.4,82,28,0,0,0,0.57,0,0.57,0,0,1.1,135,28.57,29.24,5,25.6,22.2,97,1,10,1.8
88,25.4,25.4,23.8,79,2.9,0,0,0,0,0,0.57,0,1,4.5,199,28.67,29.34,1,24.3,20.4,79,0,0,0
88,24.5,24.5,20.7,70,17.3,0,0,0,0,0,0.59,0.02,0.6,3.4,171,28.72,29.39,9,24,20.9,83,0,0,0
88,23.9,23.9,20.2,69,22.9,0,0,0,0,0,0.59,0.02,0.1,1.1,157,28.74,29.41,6,22.7,20.4,87,0,0,0
88,22.4,22.4,19.7,72,26.5,0,0,0,0,0,0.59,0.02,0.2,2.2,178,28.72,29.39,1,23.3,18.4,83,0,0,0
88,23.1,23.1,20.9,73,30.9,0,0,0,0,0,0,0.02,0,1.1,184,28.74,29.41,0,23,19.7,90,0,0,0
88,22.5,22.5,21.5,75,22,0,0,0,0,0,0,0.02,0,0,141,28.77,29.44,0,25.2,22.1,83,0,0,0
88,24.7,24.7,22.4,74,25.9,0,0,0,0,0,0,0.02,0.1,1.1,167,28.74,29.41,16,24.8,22.1,85,0,0,0
88,24.2,24.2,22.2,76,30.5,0,0,0,0,0,0,0.02,0,1.1,176,28.73,29.4,16,23.7,22,90,0,40,3.6
