Time,Temperature(℃),Feels Like(℃),Dew Point(℃),Humidity(%),Solar(W/m²),UVI,Rain Rate(in/hr),Daily(in),Event(in),Hourly(in),Weekly(in),Monthly(in),Wind Speed(mph),Wind Gust(mph),Wind Direction(º),Relative(inHg),Absolute(inHg),Weather Condition,temp,dwpt,rhum,prcp,wdir,wspd
88,32,34.5,20.4,50,86.4,0,0,0,0,0,0,0.03,1.1,3.4,171,28.68,29.34,26.94285714,33,17.6,40,0,50,5.4
88,31.9,33.3,19,47,77.2,0,0,0,0,0,0,0.03,1.4,3.4,182,28.68,29.33,28.34285714,33.4,18.4,41,0,80,3.6
88,31.7,33.5,19.6,49,143.8,1,0,0,0,0,0,0.03,1,2.2,143,28.69,29.35,26.64285714,34,18.5,40,0,10,9.4
88,31.6,33.3,19.4,49,71.2,0,0,0,0,0,0,0.03,2.4,5.8,154,28.71,29.36,22.25714286,34.2,20.2,44,0,70,3.6
88,32.3,34.4,19.8,47,71.8,0,0,0,0,0,0,0.03,2,4.5,123,28.69,29.34,25.52857143,33.2,22.6,54,0,190,3.6
88,31.9,34.8,21.1,53,93.4,0,0,0,0,0,0,0.03,1.1,4.5,168,28.67,29.32,22.32857143,30.7,24.1,68,0,260,16.6
88,31.9,35.1,21.4,54,100.6,0,0,0,0,0,0,0.03,2,5.8,219,28.66,29.31,23.42857143,34.2,17.9,38,0,90,9.4
88,30.7,32.1,19.1,50,93.8,0,0,0,0,0,0,0.03,2.2,6.9,197,28.69,29.35,22.74285714,30.9,18.9,49,0.3,70,19.8
88,28.7,29.3,17.3,50,74.3,0,0,0,0,0,0,0.03,1.8,4.5,173,28.77,29.42,22.15714286,28.8,20.5,61,0.2,46,23.4
88,27.9,28,15.5,47,85.4,0,0,0,0,0,0,0.03,1.7,3.4,144,28.75,29.41,21.94285714,31.2,17.5,44,0,41,18
88,28.3,28.4,15.4,46,61.7,0,0,0,0,0,0,0.03,0.2,1.1,162,28.68,29.33,20.58571429,30.1,17.6,47,0,59,16.6
88,30.2,30.4,16.6,44,61.7,0,0,0,0,0,0,0,0.9,1.1,189,28.62,29.27,23.45714286,32,17.5,42,0,60,7.6
88,32,32.8,17.7,42,62.4,0,0,0,0,0,0,0,0.5,1.1,186,28.61,29.26,27.11428571,31.8,18,44,0,90,7.6
88,32.6,34.5,19.5,46,75.8,0,0,0,0,0,0,0,0.6,2.2,141,28.64,29.29,28.08571429,31.7,18.7,46,0,30,9.4
88,31.7,33.2,19.1,47,57.2,0,0,0,0,0,0,0,1,3.4,157,28.64,29.29,24.91428571,32.4,19.6,47,0,90,3.6
88,30.7,31.8,18.4,48,120,1,0,0,0,0,0,0,0.4,1.1,155,28.65,29.3,26.54285714,33,19.8,46,0,100,13
88,31.7,33.5,19.4,48,56.4,0,0,0,0,0,0,0,0.6,3.4,294,28.62,29.28,25.71428571,31.5,17.8,44,0,90,16.6
88,32.5,34.7,20,48,93.2,0,0,0,0,0,0,0,1,3.4,131,28.65,29.3,27.3,29.1,15.6,44,0,60,13
88,30.7,32,18.9,50,79.9,0,0,0,0,0,0,0,2.1,4.5,166,28.71,29.37,27.72857143,28.7,14.2,41,0,80,13
88,29.2,30.1,18.1,51,144.5,1,0,0,0,0,0,0,0.4,1.1,162,28.7,29.35,28.14285714,29,14,40,0,10,7.6
88,30.8,32.6,19.8,52,80.2,0,0,0,0,0,0,0,0.9,3.4,164,28.61,29.26,27.94285714,28.7,15.9,46,0,37,9.4
88,32.8,35.5,20.6,49,104.4,1,0,0,0,0,0,0,1.3,2.2,145,28.6,29.25,27.31428571,32.7,15.7,36,0,0,0
88,31,33.2,20.3,53,148.6,1,0,0,0,0,0,0,1.8,4.5,176,28.62,29.28,27.44285714,32.7,17.3,40,0,80,7.6
88,29.9,31.1,18.7,51,159.8,1,0,0,0,0,0,0,1.9,5.8,107,28.68,29.33,23.24285714,31.8,18,44,0,70,1.8
88,28,28.3,16,48,48.7,0,0,0,0,0,0,0,1.9,4.5,160,28.77,29.42,24.38571429,31.3,16.9,42,0,110,5.4
88,27,27.1,14.1,45,47.4,0,0,0,0,0,0,0,1.3,3.4,168,28.83,29.48,28.9,32.5,17.2,40,0,10,9.4
88,27.2,27.4,14.5,46,67.2,0,0,0,0,0,0,0,1.8,3.4,141,28.81,29.46,26.37142857,32.4,18.2,43,0,0,0
88,28.5,28.7,16,47,61.7,0,0,0,0,0,0,0,0.8,2.2,158,28.74,29.39,28.62857143,31.6,17.9,44,0,110,1.8
88,28.3,28.1,14.4,43,63.2,0,0,0,0,0,0,0,1.2,3.4,205,28.75,29.4,23.8,30,16.1,43,0,40,7.6
88,28.2,27.7,12.6,38,70.1,0,0,0,0,0,0,0,1.6,3.4,187,28.77,29.42,26.17142857,31.2,17.5,44,,0,0
88,27.4,27.4,14.2,44,93.3,0,0,0,0,0,0,0,0.9,2.2,152,28.73,29.38,26.38571429,32,18.9,46,,0,0
88,27.3,27.2,13.5,43,91.7,0,0,0,0,0,0,0,0.6,2.2,354,28.74,29.4,27.74285714,31,18.4,47,,70,14.8
88,25.6,25.6,12.8,45,120.4,1,0,0,0,0,0,0,1.3,4.5,169,28.75,29.4,26.98571429,29.8,17.3,47,,80,11.2
88,28,28.1,15.1,45,77.6,0,0,0,0,0,0,0,1.1,3.4,160,28.71,29.36,29.74285714,28.3,15.2,45,0,90,11.2
88,28.4,28.3,15,44,63,0,0,0,0,0,0,0,0.4,1.1,135,28.73,29.38,28.47142857,25.7,11.1,40,0,0,0
88,29.8,29.9,16.3,44,91.3,0,0,0,0,0,0,0,0.7,2.2,172,28.74,29.4,25.87142857,28.2,13.3,40,0,110,11.2
88,30.4,31.4,18.5,49,58.7,0,0,0,0,0,0,0,0.9,1.1,254,28.77,29.42,19.57142857,28.7,14.2,41,0,80,1.8
88,31.1,32.4,18.8,48,55.8,0,0,0,0,0,0,0,1.2,2.2,232,28.78,29.44,20.25714286,29.7,14.3,39,0,50,3.6
88,28.8,28.8,15.7,45,60.8,0,0,0,0,0,0,0,0.9,2.2,149,28.83,29.48,28.17142857,31,16.6,42,0,0,0
88,28.1,28.2,15.4,46,61,0,0,0,0,0,0,0,0.7,1.1,159,28.79,29.44,28.17142857,31.8,16.9,41,0,0,0
88,29.1,28.6,13.7,39,56.8,0,0,0,0,0,0,0,1.3,2.2,167,28.77,29.42,28.17142857,29.1,14.5,41,0,10,13
88,29.4,29.4,15.7,44,91.2,0,0,0,0,0,0,0,0.9,2.2,157,28.76,29.41,27.24285714,29,13.3,38,0,40,5.4
88,28.6,28.2,13.8,40,59.5,0,0,0,0,0,0,0,1,3.4,200,28.7,29.35,27.24285714,29.7,11.7,33,0,360,13
88,29.7,29.1,13.7,37,65.5,0,0,0,0,0,0,0,1,4.5,185,28.7,29.35,27.24285714,29.6,13.8,38,0,110,7.6
88,28.7,28.7,9.6,30,66.4,0,0,0,0,0,0,0,0.7,2.2,313,28.73,29.38,26.65714286,29,12.4,36,0,0,0
88,27.6,27.5,10.4,34,87.1,0,0,0,0,0,0,0,0.8,2.2,173,28.78,29.44,26.65714286,30,10.5,30,0,70,7.6
88,27.4,27.4,8.9,31,84.5,0,0,0,0,0,0,0,0.4,2.2,169,28.74,29.39,26.65714286,29.3,11.8,34,0,30,9.4
88,28.9,28.9,11.4,34,81.1,0,0,0,0,0,0,0,0.6,2.2,159,28.71,29.37,26.25714286,28.3,7,26,0,40,7.6
88,29.2,29,14.8,42,93.9,0,0,0,0,0,0,0,0.1,1.1,158,28.71,29.37,28.57142857,27.5,10.2,34,0,80,9.4
88,30.5,30.2,15,39,107.3,1,0,0,0,0,0,0,1,3.4,187,28.75,29.41,28.32857143,27.5,7.9,29,0,0,0
88,27.7,27.7,14.7,45,60.4,0,0,0,0,0,0,0,2.7,5.8,186,28.86,29.51,30,29.2,9.3,29,0,310,1.8
88,23.8,23.8,9.4,40,83.7,0,0,0,0,0,0,0,1.9,4.5,139,28.89,29.55,29.45714286,29.7,12.2,34,0,60,5.4
88,30,30.4,17.1,46,52.7,0,0,0,0,0,0,0,2.1,5.8,147,28.79,29.44,30.62857143,30.3,13.6,36,0,10,11.2
88,28.3,28.3,15.1,45,59.5,0,0,0,0,0,0,0,1.8,4.5,157,28.83,29.48,27.77142857,28,13.5,41,0,60,11.2
88,28.1,27.5,11.6,36,71.7,0,0,0,0,0,0,0,0.8,2.2,183,28.76,29.41,28.2,26,11,39,0,30,16.6
88,28.3,27.8,12.9,39,87.3,0,0,0,0,0,0,0,1,2.2,222,28.74,29.39,27.08571429,24.1,8.1,36,0,60,13
89,28.9,28.5,13.9,40,95.5,0,0,0,0,0,0,0,0.2,1.1,139,28.68,29.33,25.77142857,25.5,8.5,34,0,90,9.4
89,28.7,28.6,14.8,43,98.5,0,0,0,0,0,0,0,0.3,1.1,145,28.68,29.34,25.35714286,28.2,12.1,37,0,330,1.8
89,30.2,30,15.6,41,88.2,0,0,0,0,0,0,0,0.8,3.4,148,28.68,29.33,27.44285714,30.1,15.4,41,0,360,9.4
89,31.8,31.8,16.3,40,103.6,1,0,0,0,0,0,0,0.3,1.1,131,28.66,29.31,23.48571429,28.7,13.4,39,0,80,13
89,34.3,34.3,13.7,29,82.4,0,0,0,0,0,0,0,1.1,1.1,136,28.61,29.26,26.51428571,28.2,9.9,32,0,60,7.6
89,30.9,31.3,17,43,118.1,1,0,0,0,0,0,0,1.3,3.4,129,28.68,29.33,26.1,28,10.7,34,0,80,9.4
89,24.5,24.5,11,43,111.8,1,0,0,0,0,0,0,1.1,2.2,194,28.76,29.41,25.35714286,28.3,10.5,33,0,360,3.6
89,25.7,25.7,11.8,42,113.7,1,0,0,0,0,0,0,2.5,4.5,105,28.83,29.48,25.54285714,28.6,12.9,38,0,30,3.6
89,32.5,32.5,14.3,33,84.4,0,0,0,0,0,0,0,1.8,6.9,334,28.65,29.3,26.34285714,28.7,12.6,37,0,330,3.6
89,33.4,33.4,15.4,34,85,0,0,0,0,0,0,0,0,0,153,28.59,29.24,23.82857143,30.3,14,37,0,0,0
89,34.6,34.6,13.8,29,92.6,0,0,0,0,0,0,0,0.1,1.1,157,28.58,29.23,22.64285714,30.1,15,40,0,21,5.8
89,28.8,28.5,14.4,41,141.2,1,0,0,0,0,0,0,0.4,1.1,153,28.67,29.33,23.05714286,33.2,11.7,27,0,100,3.6
89,28.5,28.3,14.7,43,71.3,0,0,0,0,0,0,0,0.4,2.2,151,28.74,29.4,23.34285714,34.4,13.3,28,0,20,3.6
89,34,34.4,16.6,35,101.4,0,0,0,0,0,0,0,0.7,3.4,233,28.68,29.33,23.77142857,30.5,15,39,0,120,13
89,35.8,36.5,17.8,35,98.7,0,0,0,0,0,0,0,1.1,2.2,137,28.58,29.23,23.48571429,24.7,9.8,39,0,30,7.6
89,32.1,35.1,21.1,52,237.2,2,0,0,0,0,0,0,0.6,2.2,161,28.7,29.35,21.48571429,25.7,11.1,40,0,62,17.6
89,37.5,40.3,19.4,35,514.5,5,0,0,0,0,0,0,0.6,2.2,201,28.61,29.27,24.68571429,26,12.5,43,0,56,13.3
89,35.4,40.2,22.2,47,455.4,4,0,0,0,0,0,0,1.3,3.4,193,28.64,29.29,23.07142857,27,13,42,0,39,6.5
89,32.8,36.2,21.4,51,464.5,4,0,0,0,0,0,0,0.8,3.4,152,28.72,29.37,20.38571429,29.4,13.6,38,0,303,5.4
89,32.6,34.9,20.1,48,457.7,4,0,0,0,0,0,0,0.8,2.2,137,28.74,29.4,19.95714286,31.7,13.9,34,0,247,6.5
