Time,Temperature(℃),Feels Like(℃),Dew Point(℃),Humidity(%),Solar(W/m²),UVI,Rain Rate(in/hr),Daily(in),Event(in),Hourly(in),Weekly(in),Monthly(in),Wind Speed(mph),Wind Gust(mph),Wind Direction(º),Relative(inHg),Absolute(inHg),Weather Condition,temp,dwpt,rhum,prcp,wdir,wspd
88,28.5,33.2,24.5,69,0,0,0,0,0,0,0,3.87,0.2,2.2,86,28.57,29.24,0,28,24.4,81,0,210,3.6
88,28.4,33.1,24.6,69,0,0,0,0,0,0,0,3.87,0,1.1,67,28.56,29.23,0,27,24.6,87,0.4,0,0
88,28.1,32.7,24.8,70,0,0,0,0,0,0,0,3.87,0.1,1.1,207,28.58,29.25,0,27,25.2,90,0,250,11.2
88,28,33.3,25.7,75,0,0,0,0,0,0,0,3.87,0,1.1,116,28.63,29.3,0,27.5,25.3,88,3.4,0,0
88,27.3,31.3,25.2,75,0,0,0,0.61,0.61,0,0.61,4.48,0.1,2.2,127,28.61,29.28,0,25.8,24.2,91,1.9,208,11.9
88,24.6,24.6,24,77,0,0,1.04,1.4,1.4,0.21,2.01,5.88,0,1.1,121,28.56,29.23,0,26.2,24.8,97,0,0,0
88,25.8,25.8,25,82,0,0,0,0.47,1.91,0,2.52,6.39,0,0,51,28.52,29.19,0,25,24.1,95,0.2,0,0
88,25.4,25.4,24.1,79,0,0,0,2.12,4.03,0,2.12,8.51,0,0,51,28.5,29.17,0,27,24.5,97,0.8,0,0
88,26.3,26.3,26.2,84,0,0,0,0.44,0.44,0,2.56,8.95,0,1.1,170,28.51,29.18,0,27.3,24.9,87,8,340,3.6
88,27.6,32.3,25.7,77,0,0,0,0.51,0.95,0,3.07,9.46,0,0,217,28.47,29.14,0,25.8,23.3,89,0,0,0
88,25.8,25.8,24.5,79,0,0,0,0.75,1.7,0,3.82,10.21,0,0,126,28.47,29.14,0,28.6,26.2,87,0,0,0
88,25.9,25.9,25.2,79,0,0,0,0.39,0.39,0,4.21,10.6,0,1.1,139,28.4,29.07,0,24.2,23.2,92,0,0,0
88,24.2,24.2,23.7,84,0,0,0,0.87,1.26,0,5.08,11.47,0,0,55,28.49,29.17,0,26.3,23.6,85,0.3,230,3.6
88,24.7,24.7,23.9,80,0,0,0.54,1.62,2.88,0.13,6.7,13.09,0,1.1,110,28.55,29.22,0,24.6,23.8,96,1.5,0,0
88,24.7,24.7,24,83,0,0,0.05,0.31,3.2,0.01,0.31,13.41,0,0,124,28.59,29.26,0,25.5,23.8,95,0.2,0,0
88,25.7,25.7,23.9,78,0,0,0,0.02,0,0,0.33,13.43,0,0,207,28.68,29.35,0,23.2,23.3,98,0.6,30,3.6
88,23.7,23.7,22.9,82,0,0,0,0.72,0.72,0,1.05,14.15,0,1.1,194,28.7,29.37,0,25.5,22.8,92,0,0,0
88,25.3,25.3,24.5,82,0,0,0,0.03,0,0,1.08,14.18,0,0,166,28.71,29.38,0,26.2,24.1,94,0,0,0
88,26.3,26.3,25,77,0,0,0,0,0,0,1.08,14.18,0,0,158,28.7,29.37,0,27.8,25,85,0,0,0
88,27.7,32.5,25.6,76,0,0,0,0,0,0,1.08,14.18,0,0,124,28.67,29.34,0,27.6,24.6,91,0,0,0
88,28.3,33.7,25.5,73,0,0,0,0,0,0,1.08,14.18,0,0,130,28.64,29.31,0,28.8,26,85,0,0,0
88,29.1,35.8,26,71,0,0,0,0,0,0,0,14.18,0,1.1,100,28.61,29.28,0,25.7,23.7,89,0,0,0
88,25.2,25.2,24.3,80,0,0,0,0.57,0.57,0,0.57,14.75,0,0,132,28.59,29.26,0,27.8,25.2,86,1,0,0
88,27.5,32,25.6,76,0,0,0,0,0,0,0.57,0,0,1.1,117,28.64,29.31,1,26.8,23.7,83,0,90,7.6
88,26.4,26.4,23.5,74,0,0,0,0.02,0,0,0.59,0.02,0.8,5.8,186,28.71,29.38,1,26.7,23.8,84,0,0,0
88,26.3,26.3,21.9,69,0,0,0,0,0,0,0.59,0.02,0.9,3.4,145,28.75,29.42,1,26.2,22.5,80,0,0,0
88,25.7,25.7,21.6,68,0,0,0,0,0,0,0.59,0.02,0.5,3.4,152,28.74,29.41,1,26.6,21.1,72,0,0,0
88,25.7,25.7,21.8,66,0,0,0,0,0,0,0.59,0.02,0,1.1,169,28.74,29.41,1,25.7,23.9,90,0,0,0
88,24.9,24.9,22.6,70,0,0,0,0,0,0,0,0.02,0.1,3.4,185,28.74,29.41,1,27.1,24.2,84,0,0,0
88,27.1,29.6,22.3,66,0,0,0,0,0,0,0,0.02,0.3,2.2,173,28.75,29.43,1,26.6,23.5,83,0,0,0
88,26.3,26.9,23.3,72,0,0,0,0,0,0,0,0.02,0.3,3.4,152,28.75,29.42,1,27.1,22.9,78,0,0,0
88,26.8,28.7,22.9,68,0,0,0,0,0,0,0,0.02,0.5,3.4,143,28.72,29.39,1,26.7,23.4,82,0,0,0
88,26.7,29.7,24.3,71,0,0,0,0,0,0,0,0.02,0,0,144,28.7,29.37,2,26.2,23.5,85,0,0,0
88,26.4,26.4,23.7,69,0,0,0,0,0,0,0,0.02,0,0,142,28.72,29.39,2,27.5,24.2,82,0,0,0
88,26.6,27.6,23.7,71,0,0,0,0,0,0,0,0.03,0,0,140,28.56,29.37,2,26.7,24.4,87,0,0,0
88,26.6,27.6,24.1,70,0,0,0,0,0,0,0,0.03,0,0,135,28.55,29.35,2,26.5,24.2,87,0,0,0
88,27.4,31.8,25.3,72,0,0,0,0,0,0,0,0.03,0,0,173,28.56,29.36,2,27.3,24.6,85,0,0,0
88,25.9,25.9,24.5,77,0,0,0,0.02,0,0,0.02,0.05,0.1,1.1,143,28.7,29.35,2,26.3,23,91,0.3,0,0
88,25.8,25.8,24.5,79,0,0,0,0.11,0.11,0,0.13,0.16,0,0,160,28.74,29.39,2,26.8,24.6,88,0,0,0
88,27.2,30.6,24.1,72,0,0,0,0.72,0.83,0,0.72,0.88,0,0,156,28.77,29.42,2,25.1,24.1,95,0,0,0
88,25.9,25.9,22.8,70,0,0,0,0,0,0,0.72,0.88,0.1,1.1,150,28.74,29.4,2,25.8,24.2,98,0.5,0,0
88,26.7,28.8,22.7,70,0,0,0,0.01,0,0,0.73,0.89,0.7,2.2,173,28.74,29.39,2,27.2,24.8,87,2.1,0,0
88,24.6,24.6,22.7,74,0,0,0,0.02,0,0,0.75,0.91,0,0,142,28.76,29.42,2,26.7,23.8,84,0,0,0
88,25.2,25.2,22.7,71,0,0,0,0,0,0,0.75,0.91,0,0,172,28.71,29.37,2,27.2,23,78,0,80,3.6
88,26.3,26.3,23.6,71,0,0,0,0,0,0,0.75,0.91,0,1.1,134,28.64,29.3,2,25.5,22.8,85,0,0,0
88,26,26,22.5,69,0,0,0,0,0,0,0.75,0.91,0,0,119,28.55,29.2,2,25.5,23.4,88,0,0,0
88,23.5,23.5,22.1,77,0,0,0,0.04,0.04,0,0.04,0.95,0,0,163,28.56,29.21,2,26.3,24.3,89,0,0,0
88,25.6,25.6,21.4,67,0,0,0,0,0,0,0.04,0.95,0,0,161,28.62,29.27,2,25.3,23,87,0,0,0
88,25.7,25.7,22,67,0,0,0,0,0,0,0.04,0.95,0,0,146,28.67,29.32,2,23.6,20.6,81,0,0,0
88,25.7,25.7,22.8,69,0,0,0,0,0,0,0.04,0.95,0.1,1.1,131,28.72,29.38,2,25.7,21.6,78,0,0,0
88,26.1,26.1,23.7,71,0,0,0,0,0,0,0.04,0.95,0,0,157,28.67,29.32,3,26.8,21.3,72,0,0,0
88,26,26,23.5,73,0,0,0,0,0,0,0.04,0,0,1.1,146,28.73,29.38,3,26,23.3,85,0,0,0
88,23.7,23.7,18.9,62,0,0,0,0,0,0,0.04,0,0.2,1.1,173,28.81,29.47,3,26.3,23.4,84,0,0,0
88,24.7,24.7,21.1,66,0,0,0,0,0,0,0,0,0.5,3.4,145,28.78,29.43,3,26.1,22.5,86,0,0,0
88,24.3,24.3,21.7,71,0,0,0,0,0,0,0,0,0,1.1,223,28.79,29.44,3,24.2,18.6,71,0,90,5.4
88,23.4,23.4,20.6,72,0,0,0,0.03,0,0,0.03,0.03,0,1.1,164,28.81,29.46,3,25.2,21.1,78,0,0,0
88,26.2,26.2,21.7,63,0,0,0,0,0,0,0,0.03,0,0,177,28.68,29.33,3,25,21.5,81,0,0,0
88,27.6,31.3,24,69,0,0,0,0,0,0,0,0.03,0,0,113,28.67,29.32,4,24.7,20.2,76,0,0,0
88,28,32.1,24.3,67,0,0,0,0,0,0,0,0.03,0.1,1.1,131,28.65,29.3,7,24.1,21.2,84,0,0,0
88,26.6,27.4,24.2,70,0,0,0,0,0,0,0,0.03,0,0,169,28.65,29.3,7,23.7,19.6,78,0,0,0
88,24.8,24.8,18.9,70,0,0,0,0,0,0,0,0.03,0,0,144,28.75,29.41,7,23.5,20.1,81,0,100,3.6
88,24.6,24.6,20.1,76,0,0,0,0,0,0,0,0.03,0.1,1.1,175,28.76,29.42,7,21.5,18.9,85,0,0,0
88,23.6,23.6,20.2,82,0,0,0,0,0,0,0,0.03,0,0,157,28.8,29.45,7,24.3,20.4,79,0,0,0
88,24.2,24.2,19.1,73,0,0,0,0,0,0,0,0.03,0.1,1.1,173,28.78,29.43,8,24.7,21.2,81,0,0,0
88,23.8,23.8,19.1,75,0,0,0,0,0,0,0,0.03,0.4,2.2,146,28.79,29.44,8,26.1,22.2,79,0,0,0
88,23.9,23.9,19,74,0,0,0,0,0,0,0,0.03,0,0,165,28.8,29.45,8,25.1,22.4,85,0,0,0
88,24.5,24.5,19.4,74,0,0,0,0,0,0,0,0.03,0.4,2.2,153,28.81,29.46,8,26.1,23,83,0,0,0
88,24.4,24.4,20.5,79,0,0,0,0,0,0,0,0.03,0,0,163,28.77,29.43,8,27.2,24.7,86,0,0,0
88,25.5,25.5,21.4,78,0,0,0,0,0,0,0,0.03,0,0,160,28.77,29.42,8,26.5,23,81,0,0,0
88,25,25,20.1,74,0,0,0,0,0,0,0,0.03,0.7,2.2,182,28.78,29.43,8,26,18.7,64,0,100,7.6
88,23.7,23.7,17.4,68,0,0,0,0,0,0,0,0.03,1.6,3.4,192,28.82,29.48,8,25.4,18.8,67,0,68,16.6
88,20.8,20.8,14.8,69,0,0,0,0,0,0,0,0.03,0.2,1.1,169,28.93,29.58,8,24.6,19.2,72,0,62,15.5
88,19.9,19.9,14.9,73,0,0,0,0,0,0,0,0.03,0.9,2.2,163,28.86,29.51,8,24.2,17.4,66,0,84,18.4
88,20.5,20.5,16.4,77,0,0,0,0,0,0,0,0.03,0,0,148,28.75,29.4,8,23.5,17.5,69,0,82,15.8
88,21.3,21.3,18.7,85,0,0,0,0,0,0,0,0,0,0,142,28.7,29.35,8,24.2,19.3,74,0,0,0
88,23.7,23.7,18.8,74,0,0,0,0,0,0,0,0,0,0,151,28.71,29.37,8,24.8,19.4,72,0,0,0
88,24.2,24.2,19.5,75,0,0,0,0,0,0,0,0,0.4,1.1,145,28.7,29.36,8,25.2,20,73,0,80,3.6
88,23.5,23.5,18.8,75,0,0,0,0,0,0,0,0,0.2,1.1,137,28.73,29.39,8,25.8,21.2,76,0,80,3.6
88,22.4,22.4,18.9,81,0,0,0,0,0,0,0,0,0,0,151,28.71,29.36,9,24.8,20.5,77,0,70,7.6
88,24.4,24.4,20.1,77,0,0,0,0,0,0,0,0,0.1,1.1,145,28.71,29.36,9,23.3,18.2,73,0,70,3.6
88,25.8,25.8,20.3,72,0,0,0,0,0,0,0,0,0.9,1.1,142,28.77,29.42,9,20.5,15.9,75,0,0,0
88,22.7,22.7,17.6,73,0,0,0,0,0,0,0,0,0.1,1.1,180,28.81,29.46,9,20.5,15.3,72,0,70,7.6
88,22.1,22.1,17.8,77,0,0,0,0,0,0,0,0,0,0,152,28.77,29.42,9,19.7,16.9,84,0,0,0
88,23.6,23.6,19.5,78,0,0,0,0,0,0,0,0,0,0,137,28.72,29.38,9,21.8,17.2,75,0,14,5.8
88,25.3,25.3,20.2,73,0,0,0,0,0,0,0,0,0.8,3.4,154,28.71,29.36,9,23.7,19.6,78,0,0,0
88,25.3,25.3,18.7,67,0,0,0,0,0,0,0,0,1,3.4,147,28.75,29.4,9,24,19.3,75,0,75,11.2
88,24.1,24.1,16.4,62,0,0,0,0,0,0,0,0,0.7,2.2,237,28.82,29.47,9,24.6,18.8,70,0,100,7.6
88,20.2,20.2,13.7,66,0,0,0,0,0,0,0,0,0.3,1.1,167,28.93,29.58,9,23.6,19.1,76,0,0,0
88,19.5,19.5,12.5,64,0,0,0,0,0,0,0,0,0.1,1.1,111,28.94,29.59,9,24.6,20.5,78,0,0,0
88,19.8,19.8,13.3,66,0,0,0,0,0,0,0,0,0,0,140,28.88,29.53,9,25.3,20.3,74,0,0,0
88,21.6,21.6,16.2,72,0,0,0,0,0,0,0,0,0.4,2.2,132,28.82,29.47,9,23.1,17.3,70,0,80,3.6
88,20.6,20.6,14.9,70,0,0,0,0,0,0,0,0,0.3,2.2,142,28.84,29.49,9,22.7,18,75,0,0,0
88,19.2,19.2,15.1,77,0,0,0,0,0,0,0,0,0,0,149,28.8,29.46,10,23.1,20.1,83,,0,0
88,19.6,19.6,14.2,71,0,0,0,0,0,0,0,0,0,0,154,28.86,29.52,11,25.7,21.2,76,,0,0
88,17.2,17.2,13.2,77,0,0,0,0,0,0,0,0,0,0,153,28.85,29.5,11,25.7,18.4,64,,70,7.6
88,20.8,20.8,14.9,69,0,0,0,0,0,0,0,0,0.5,2.2,133,28.81,29.46,12,23.1,18.2,74,0,70,3.6
88,20.2,20.2,14.1,68,0,0,0,0,0,0,0,0,0,0,152,28.86,29.51,12,20.7,14.4,67,0,0,0
88,21.6,21.6,16.1,71,0,0,0,0,0,0,0,0,0,0,159,28.86,29.51,12,18.2,13.9,76,0,0,0
88,23.7,23.7,17.4,68,0,0,0,0,0,0,0,0,0.4,2.2,126,28.87,29.52,12,20.8,15.1,70,0,0,0
88,23.9,23.9,16.7,64,0,0,0,0,0,0,0,0,1.5,3.4,154,28.9,29.55,12,20.2,14.3,69,0,0,0
88,19.4,19.4,13.1,67,0,0,0,0,0,0,0,0,0.1,1.1,138,28.95,29.6,12,22.7,15.3,63,0,0,0
88,20.4,20.4,15,71,0,0,0,0,0,0,0,0,0.2,1.1,138,28.87,29.52,12,23.8,17.5,68,0,90,1.8
88,21.1,21.1,15.2,69,0,0,0,0,0,0,0,0,0.7,2.2,125,28.85,29.5,12,24.6,17.3,64,0,100,5.4
88,20.4,20.4,15.6,74,0,0,0,0,0,0,0,0,0,0,151,28.83,29.49,12,19.7,13.2,66,0,80,3.6
88,18.5,18.5,14.2,76,0,0,0,0,0,0,0,0,0,0,147,28.77,29.42,12,21,15.3,70,0,100,3.6
88,22.5,22.5,16.8,70,0,0,0,0,0,0,0,0,0.4,1.1,151,28.8,29.45,12,21,15.1,69,0,90,1.8
88,21.1,21.1,13.8,63,0,0,0,0,0,0,0,0,0,1.1,156,28.81,29.46,13,21.2,15.5,70,0,100,7.6
88,19.4,19.4,12.2,63,0,0,0,0,0,0,0,0,0.7,1.1,141,28.84,29.49,13,18.5,15.2,81,0,0,0
88,15.7,15.7,11.1,74,0,0,0,0,0,0,0,0,0,0,146,28.81,29.47,13,21.5,13.9,62,0,0,0
88,18.1,18.1,13.2,73,0,0,0,0,0,0,0,0,0,0,144,28.79,29.44,13,21.2,13.6,62,0,90,5.4
88,22.2,22.2,15.2,65,0,0,0,0,0,0,0,0,0.2,1.1,150,28.83,29.48,13,19.8,12.3,62,0,100,3.6
88,22.2,22.2,16.1,68,0,0,0,0,0,0,0,0,1,4.5,159,28.9,29.56,13,18.8,12.8,68,0,0,0
88,19.1,19.1,12.2,64,0,0,0,0,0,0,0,0,0.9,3.4,141,28.99,29.64,13,16.3,13.6,84,0,0,0
88,15.9,15.9,9.8,67,0,0,0,0,0,0,0,0,0.3,1.1,154,29.07,29.73,13,17.7,13.8,78,0,0,0
88,16.4,16.4,8.6,60,0,0,0,0,0,0,0,0,1.6,2.2,143,28.97,29.62,13,20.7,16.9,79,0,0,0
88,17.6,17.6,11.4,67,0,0,0,0,0,0,0,0,0,0,133,28.9,29.55,13,22.2,16.5,70,0,100,1.8
