Time,Temperature(℃),Feels Like(℃),Dew Point(℃),Humidity(%),Solar(W/m²),UVI,Rain Rate(in/hr),Daily(in),Event(in),Hourly(in),Weekly(in),Monthly(in),Wind Speed(mph),Wind Gust(mph),Wind Direction(º),Relative(inHg),Absolute(inHg),Weather Condition
88,31.1,35.9,23.2,51,132.9,1,0,0,0,0,0.04,0,1.4,4.5,153,28.62,29.27,7
88,30.8,32.1,18.8,41,67.9,0,0,0,0,0,0.04,0,1.3,6.9,168,28.72,29.37,7
88,31.1,32.7,19.3,42,119,1,0,0,0,0,0,0,0.7,3.4,184,28.7,29.35,7
88,29.6,32.9,22.2,55,157.3,1,0,0,0,0,0,0,1,3.4,177,28.69,29.34,7
88,29,32.9,23.1,62,139.4,1,0,0,0,0,0,0,0.8,3.4,178,28.72,29.37,7
88,32.8,35.8,20.9,43,55.8,0,0,0,0,0,0,0.03,0.5,3.4,174,28.6,29.25,7
88,34.1,39.6,23.1,45,107.8,1,0,0,0,0,0,0.03,0.4,3.4,153,28.6,29.25,8
88,33.7,40.6,24.4,50,98.3,0,0,0,0,0,0,0.03,0.2,1.1,106,28.58,29.23,8
88,35.4,41.1,22.9,45,138.2,1,0,0,0,0,0,0.03,0.3,2.2,150,28.57,29.23,8
88,33.5,35.5,19.5,44,60.4,0,0,0,0,0,0,0.03,1.5,5.8,142,28.64,29.29,8
88,31.2,33.6,20.6,54,196.3,1,0,0,0,0,0,0.03,1.7,5.8,162,28.68,29.34,8
88,30.9,33.5,20.8,55,104,1,0,0,0,0,0,0.03,2.5,3.4,214,28.72,29.37,8
88,32,34.5,20.4,50,86.4,0,0,0,0,0,0,0.03,1.1,3.4,171,28.68,29.34,8
88,31.9,33.3,19,47,77.2,0,0,0,0,0,0,0.03,1.4,3.4,182,28.68,29.33,8
88,31.7,33.5,19.6,49,143.8,1,0,0,0,0,0,0.03,1,2.2,143,28.69,29.35,8
88,31.6,33.3,19.4,49,71.2,0,0,0,0,0,0,0.03,2.4,5.8,154,28.71,29.36,8
88,32.3,34.4,19.8,47,71.8,0,0,0,0,0,0,0.03,2,4.5,123,28.69,29.34,8
88,31.9,34.8,21.1,53,93.4,0,0,0,0,0,0,0.03,1.1,4.5,168,28.67,29.32,8
88,31.9,35.1,21.4,54,100.6,0,0,0,0,0,0,0.03,2,5.8,219,28.66,29.31,8
88,30.7,32.1,19.1,50,93.8,0,0,0,0,0,0,0.03,2.2,6.9,197,28.69,29.35,8
88,28.7,29.3,17.3,50,74.3,0,0,0,0,0,0,0.03,1.8,4.5,173,28.77,29.42,8
88,27.9,28,15.5,47,85.4,0,0,0,0,0,0,0.03,1.7,3.4,144,28.75,29.41,8
88,28.3,28.4,15.4,46,61.7,0,0,0,0,0,0,0.03,0.2,1.1,162,28.68,29.33,8
88,30.2,30.4,16.6,44,61.7,0,0,0,0,0,0,0,0.9,1.1,189,28.62,29.27,8
88,32,32.8,17.7,42,62.4,0,0,0,0,0,0,0,0.5,1.1,186,28.61,29.26,9
88,32.6,34.5,19.5,46,75.8,0,0,0,0,0,0,0,0.6,2.2,141,28.64,29.29,9
88,31.7,33.2,19.1,47,57.2,0,0,0,0,0,0,0,1,3.4,157,28.64,29.29,9
88,30.7,31.8,18.4,48,120,1,0,0,0,0,0,0,0.4,1.1,155,28.65,29.3,9
88,31.7,33.5,19.4,48,56.4,0,0,0,0,0,0,0,0.6,3.4,294,28.62,29.28,9
88,32.5,34.7,20,48,93.2,0,0,0,0,0,0,0,1,3.4,131,28.65,29.3,9
88,30.7,32,18.9,50,79.9,0,0,0,0,0,0,0,2.1,4.5,166,28.71,29.37,9
88,29.2,30.1,18.1,51,144.5,1,0,0,0,0,0,0,0.4,1.1,162,28.7,29.35,9
88,30.8,32.6,19.8,52,80.2,0,0,0,0,0,0,0,0.9,3.4,164,28.61,29.26,9
88,32.8,35.5,20.6,49,104.4,1,0,0,0,0,0,0,1.3,2.2,145,28.6,29.25,9
88,31,33.2,20.3,53,148.6,1,0,0,0,0,0,0,1.8,4.5,176,28.62,29.28,9
88,29.9,31.1,18.7,51,159.8,1,0,0,0,0,0,0,1.9,5.8,107,28.68,29.33,9
88,28,28.3,16,48,48.7,0,0,0,0,0,0,0,1.9,4.5,160,28.77,29.42,10
88,27,27.1,14.1,45,47.4,0,0,0,0,0,0,0,1.3,3.4,168,28.83,29.48,10
88,27.2,27.4,14.5,46,67.2,0,0,0,0,0,0,0,1.8,3.4,141,28.81,29.46,10
88,28.5,28.7,16,47,61.7,0,0,0,0,0,0,0,0.8,2.2,158,28.74,29.39,10
88,28.3,28.1,14.4,43,63.2,0,0,0,0,0,0,0,1.2,3.4,205,28.75,29.4,10
88,28.2,27.7,12.6,38,70.1,0,0,0,0,0,0,0,1.6,3.4,187,28.77,29.42,11
88,27.4,27.4,14.2,44,93.3,0,0,0,0,0,0,0,0.9,2.2,152,28.73,29.38,11
88,27.3,27.2,13.5,43,91.7,0,0,0,0,0,0,0,0.6,2.2,354,28.74,29.4,11
88,25.6,25.6,12.8,45,120.4,1,0,0,0,0,0,0,1.3,4.5,169,28.75,29.4,11
88,28,28.1,15.1,45,77.6,0,0,0,0,0,0,0,1.1,3.4,160,28.71,29.36,12
88,28.4,28.3,15,44,63,0,0,0,0,0,0,0,0.4,1.1,135,28.73,29.38,12
88,29.8,29.9,16.3,44,91.3,0,0,0,0,0,0,0,0.7,2.2,172,28.74,29.4,12
88,30.4,31.4,18.5,49,58.7,0,0,0,0,0,0,0,0.9,1.1,254,28.77,29.42,12
88,31.1,32.4,18.8,48,55.8,0,0,0,0,0,0,0,1.2,2.2,232,28.78,29.44,12
88,28.8,28.8,15.7,45,60.8,0,0,0,0,0,0,0,0.9,2.2,149,28.83,29.48,13
88,28.1,28.2,15.4,46,61,0,0,0,0,0,0,0,0.7,1.1,159,28.79,29.44,13
88,29.1,28.6,13.7,39,56.8,0,0,0,0,0,0,0,1.3,2.2,167,28.77,29.42,13
88,29.4,29.4,15.7,44,91.2,0,0,0,0,0,0,0,0.9,2.2,157,28.76,29.41,13
88,28.6,28.2,13.8,40,59.5,0,0,0,0,0,0,0,1,3.4,200,28.7,29.35,13
88,29.7,29.1,13.7,37,65.5,0,0,0,0,0,0,0,1,4.5,185,28.7,29.35,13
88,28.7,28.7,9.6,30,66.4,0,0,0,0,0,0,0,0.7,2.2,313,28.73,29.38,13
88,27.6,27.5,10.4,34,87.1,0,0,0,0,0,0,0,0.8,2.2,173,28.78,29.44,13
88,27.4,27.4,8.9,31,84.5,0,0,0,0,0,0,0,0.4,2.2,169,28.74,29.39,13
88,28.9,28.9,11.4,34,81.1,0,0,0,0,0,0,0,0.6,2.2,159,28.71,29.37,14
88,29.2,29,14.8,42,93.9,0,0,0,0,0,0,0,0.1,1.1,158,28.71,29.37,14
88,30.5,30.2,15,39,107.3,1,0,0,0,0,0,0,1,3.4,187,28.75,29.41,14
88,27.7,27.7,14.7,45,60.4,0,0,0,0,0,0,0,2.7,5.8,186,28.86,29.51,16
88,23.8,23.8,9.4,40,83.7,0,0,0,0,0,0,0,1.9,4.5,139,28.89,29.55,16
88,30,30.4,17.1,46,52.7,0,0,0,0,0,0,0,2.1,5.8,147,28.79,29.44,16
88,28.3,28.3,15.1,45,59.5,0,0,0,0,0,0,0,1.8,4.5,157,28.83,29.48,16
88,28.1,27.5,11.6,36,71.7,0,0,0,0,0,0,0,0.8,2.2,183,28.76,29.41,16
88,28.3,27.8,12.9,39,87.3,0,0,0,0,0,0,0,1,2.2,222,28.74,29.39,16
89,28.9,28.5,13.9,40,95.5,0,0,0,0,0,0,0,0.2,1.1,139,28.68,29.33,16
89,28.7,28.6,14.8,43,98.5,0,0,0,0,0,0,0,0.3,1.1,145,28.68,29.34,16
89,30.2,30,15.6,41,88.2,0,0,0,0,0,0,0,0.8,3.4,148,28.68,29.33,16
89,31.8,31.8,16.3,40,103.6,1,0,0,0,0,0,0,0.3,1.1,131,28.66,29.31,16
89,34.3,34.3,13.7,29,82.4,0,0,0,0,0,0,0,1.1,1.1,136,28.61,29.26,16
89,30.9,31.3,17,43,118.1,1,0,0,0,0,0,0,1.3,3.4,129,28.68,29.33,16
89,24.5,24.5,11,43,111.8,1,0,0,0,0,0,0,1.1,2.2,194,28.76,29.41,16
89,25.7,25.7,11.8,42,113.7,1,0,0,0,0,0,0,2.5,4.5,105,28.83,29.48,16
89,32.5,32.5,14.3,33,84.4,0,0,0,0,0,0,0,1.8,6.9,334,28.65,29.3,16
89,33.4,33.4,15.4,34,85,0,0,0,0,0,0,0,0,0,153,28.59,29.24,16
89,34.6,34.6,13.8,29,92.6,0,0,0,0,0,0,0,0.1,1.1,157,28.58,29.23,16
89,28.8,28.5,14.4,41,141.2,1,0,0,0,0,0,0,0.4,1.1,153,28.67,29.33,16
89,28.5,28.3,14.7,43,71.3,0,0,0,0,0,0,0,0.4,2.2,151,28.74,29.4,16
89,34,34.4,16.6,35,101.4,0,0,0,0,0,0,0,0.7,3.4,233,28.68,29.33,16
89,35.8,36.5,17.8,35,98.7,0,0,0,0,0,0,0,1.1,2.2,137,28.58,29.23,16
89,32.1,35.1,21.1,52,237.2,2,0,0,0,0,0,0,0.6,2.2,161,28.7,29.35,16
89,37.5,40.3,19.4,35,514.5,5,0,0,0,0,0,0,0.6,2.2,201,28.61,29.27,16
89,35.4,40.2,22.2,47,455.4,4,0,0,0,0,0,0,1.3,3.4,193,28.64,29.29,16
89,32.8,36.2,21.4,51,464.5,4,0,0,0,0,0,0,0.8,3.4,152,28.72,29.37,16
89,32.6,34.9,20.1,48,457.7,4,0,0,0,0,0,0,0.8,2.2,137,28.74,29.4,16
